id,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32294731,236746034,Xue,within an hour,100%,100%,Asakusa/Ueno,4,4,Asakusa/Ueno,Taito Ku,House,Private room,3,1,1,2,"$8,795.00",1,$0.00,1,1125,1,1,1125,1125,12,3,87,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32295243,236746034,Xue,within an hour,100%,100%,Asakusa/Ueno,4,4,Taito District,Taito Ku,House,Private room,4,1,1,2,"$9,332.00",1,$0.00,1,1125,1,1,1125,1125,7,3,83,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32295500,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shibuya Ku,Apartment,Private room,3,1,1,2,"$12,013.00",2,"$3,000.00",1,30,1,1,30,30,17,17,98,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32296070,232836811,Youjiang,within an hour,100%,100%,Edogawa District,58,58,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,2,1,1,2,"$5,990.00",1,$0.00,1,1125,1,1,1125,1125,23,20,89,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32301395,65984630,Audrey,within an hour,100%,100%,Katsushika District,3,3,Katsushika District,Katsushika Ku,Guest suite,Private room,2,4.5,1,0,"$4,385.00",1,"$1,500.00",3,1125,3,3,1125,1125,6,3,93,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32311461,8439950,Yash,within an hour,100%,100%,Shinjuku District,6,6,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,3,"$15,982.00",1,"$2,980.00",5,90,5,5,1125,1125,2,1,100,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32315426,110230403,Cc,within an hour,100%,99%,Asakusa/Ueno,50,50,Asakusa/Ueno,Taito Ku,House,Entire home/apt,16,3,5,16,"$31,964.00",6,"$2,000.00",2,1125,2,2,1125,1125,11,8,89,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32320579,240163052,You-Trip,within an hour,100%,100%,Sumida District,12,12,Sumida District,Sumida Ku,Apartment,Entire home/apt,3,1.5,1,3,"$13,515.00",1,$0.00,1,60,1,1,60,60,23,21,97,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32325004,24575613,Momoe,within an hour,100%,100%,Toshima District,3,3,Toshima District,Toshima Ku,Apartment,Entire home/apt,6,1,2,5,"$11,444.00",4,"$2,000.00",5,1125,5,5,1125,1125,17,12,96,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32341232,242816987,Yasuko,N/A,N/A,96%,Shinjuku District,0,0,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,9,1,3,3,"$13,584.00",4,"$2,400.00",1,17,1,1,17,17,11,11,98,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32345152,14906609,Jay,within an hour,100%,98%,Toshima District,8,8,Shinjuku,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,1,"$11,799.00",1,"$1,073.00",3,1118,3,3,1118,1118,38,24,97,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32345531,14906609,Jay,within an hour,100%,98%,Toshima District,8,8,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,1,"$9,117.00",1,"$1,073.00",3,1124,3,3,1124,1124,14,12,96,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32346500,218190604,Peach Inc.,within an hour,100%,100%,Ikebukuro,36,36,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,4,1,1,3,"$18,020.00",4,$0.00,1,365,1,1,365,365,20,15,94,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32346567,26341212,Tombo,within an hour,100%,76%,Kita District,16,16,Arakawa District,Arakawa Ku,House,Private room,2,3,1,2,"$2,139.00",1,"$1,500.00",30,1125,30,30,1125,1125,3,3,100,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32347307,242815705,Ai,within an hour,100%,100%,Sumida District,1,1,Sumida District,Sumida Ku,House,Entire home/apt,10,1,2,4,"$19,951.00",5,"$1,900.00",2,1125,2,2,1125,1125,21,19,90,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32347896,240163052,You-Trip,within an hour,100%,100%,Sumida District,12,12,Sumida District,Sumida Ku,Apartment,Entire home/apt,3,1,1,0,"$10,512.00",2,"$1,000.00",1,60,1,1,60,60,17,13,95,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32350293,26341212,Tombo,within an hour,100%,76%,Kita District,16,16,Arakawa District,Arakawa Ku,House,Private room,2,3,1,2,"$2,145.00",1,"$1,500.00",30,1125,30,30,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32350849,26341212,Tombo,within an hour,100%,76%,Kita District,16,16,Arakawa District,Arakawa Ku,House,Private room,2,3,1,2,"$2,467.00",1,"$2,000.00",1,1125,1,1,1125,1125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32350934,240163052,You-Trip,within an hour,100%,100%,Sumida District,12,12,Sumida District,Sumida Ku,Apartment,Entire home/apt,3,1.5,1,3,"$13,515.00",1,$0.00,1,24,1,1,24,24,25,23,93,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32352516,26341212,Tombo,within an hour,100%,76%,Kita District,16,16,Arakawa District,Arakawa Ku,House,Private room,2,3,1,2,"$2,246.00",1,"$1,500.00",30,1125,30,30,1125,1125,2,2,100,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32353802,31586636,Daily,within a few hours,100%,77%,Toshima District,4,4,Taito District,Taito Ku,Apartment,Entire home/apt,4,1.5,1,1,"$12,013.00",2,"$2,000.00",10,1125,10,10,1125,1125,3,2,100,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32365879,83618421,Aya,within an hour,100%,97%,Asakusa/Ueno,11,11,Asakusa/Ueno,Taito Ku,Apartment,Hotel room,4,2,2,4,"$37,005.00",4,"$3,000.00",1,365,1,1,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32366095,83618421,Aya,within an hour,100%,97%,Asakusa/Ueno,11,11,Taito District,Taito Ku,Apartment,Private room,4,2,2,4,"$37,005.00",4,"$3,000.00",1,365,1,1,365,365,5,4,100,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32369104,73463626,Hara,within an hour,97%,100%,Chiyoda District,115,115,Toshima District,Toshima Ku,Apartment,Entire home/apt,16,2,7,9,"$900,027.00",6,"$3,000.00",1,365,1,1,365,365,22,18,69,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32369984,17228309,Zen,within an hour,90%,100%,Suginami District,29,29,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,0,2,"$7,508.00",1,$0.00,2,1125,2,2,1125,1125,32,27,91,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32370580,17228309,Zen,within an hour,90%,100%,Suginami District,29,29,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,0,2,"$7,508.00",1,$0.00,2,1125,2,2,1125,1125,43,36,91,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32370687,17228309,Zen,within an hour,90%,100%,Suginami District,29,29,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,0,2,"$7,508.00",1,$0.00,2,1125,2,2,1125,1125,30,25,91,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32384969,49676840,Akira&Yasuko,within a few hours,100%,100%,Shinjuku,5,5,Shinjuku,Shinjuku Ku,Aparthotel,Hotel room,2,1,1,1,"$15,017.00",1,$0.00,1,1125,1,1,1125,1125,3,2,100,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32386815,219636782,Yuka,within an hour,92%,99%,Ikebukuro,36,36,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,2,"$9,010.00",3,$0.00,1,1125,1,1,1125,1125,6,6,93,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32387382,219636782,Yuka,within an hour,92%,99%,Ikebukuro,36,36,Toshima District,Toshima Ku,Apartment,Entire home/apt,3,1,1,2,"$9,010.00",6,$0.00,2,1125,2,2,1125,1125,1,1,100,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32390514,,,2018-03-05,"Chūō, Tokyo, Japan","“让旅行留下最美好的回忆”为我们的使命,臻宿,通过一体化的智能运营服务体系及产业支撑工具,整合全球优质住宿资源,辐射周边餐饮､出行､景区､购物､娱乐产业,将提供最好的产品､ 最精的品质､最优的服务,为您带来更美好的旅行体验
""Leave travel best memories"" as our mission, Wandtrip.through the integration of the intelligent operation service system and industry support tools, integrating the resource of global quality accommodation, radiation surrounding restaurants, travel, scenic spots, shopping, entertainment industry, will provide the best products, the most refined quality, best service, to bring you a better travel experience",f,https://a0.muscache.com/im/pictures/user/b0fc2eae-8a43-47c9-9a04-321a76a51dbb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b0fc2eae-8a43-47c9-9a04-321a76a51dbb.jpg?aki_policy=profile_x_medium,t,f,35.72189,139.78042,t,Apartment,Entire home/apt,3,Real Bed,,"$12,000.00","$5,000.00",2,"$1,500.00",2,365,2,0,0,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32392054,218190604,Peach Inc.,within an hour,100%,100%,Ikebukuro,36,36,Itabashi District,Toshima Ku,Apartment,Entire home/apt,5,1,1,3,"$18,020.00",4,"$1,000.00",1,365,1,1,365,365,13,9,94,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32397199,172608346,Hiro And Yuri,within an hour,100%,100%,Nakano District,5,5,Nakano District,Nakano Ku,Apartment,Entire home/apt,5,1,1,3,"$14,051.00",2,"$2,000.00",1,1125,1,1,1125,1125,43,33,88,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32417715,221133218,Wei,N/A,N/A,95%,Katsushika District,5,5,Meguro District,Ota Ku,Apartment,Entire home/apt,3,1,2,3,"$8,022.00",3,$0.00,1,1125,1,1,1125,1125,2,0,60,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428116,227941688,Sita,within an hour,93%,100%,Koto District,15,15,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,7,1,0,4,"$15,982.00",2,"$2,000.00",1,1125,1,1,1125,1125,37,28,91,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428156,43384969,Hailey,within an hour,96%,98%,Shinagawa District,11,11,,Shinagawa Ku,Apartment,Private room,2,1,1,0,"$11,979.00",2,"$1,500.00",2,45,2,2,45,45,7,5,94,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428197,227941688,Sita,within an hour,93%,100%,Koto District,15,15,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,8,1,0,4,"$18,020.00",2,"$2,000.00",1,1125,1,1,1125,1125,36,30,86,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428246,227941688,Sita,within an hour,93%,100%,Koto District,15,15,Taito District,Taito Ku,Apartment,Entire home/apt,8,1,0,4,"$18,020.00",2,"$2,000.00",1,1125,1,1,1125,1125,43,30,84,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428631,8439950,Yash,within an hour,100%,100%,Shinjuku District,6,6,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$14,802.00",1,"$2,800.00",3,90,3,3,1125,1125,4,3,87,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32432550,120667824,Mm,within an hour,100%,98%,Shinjuku District,7,7,Shinjuku District,Shinjuku Ku,House,Entire home/apt,4,1,2,3,"$14,051.00",2,"$1,500.00",1,1125,1,1,1125,1125,13,9,92,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32433744,43751877,Masami,within an hour,100%,99%,Shibuya District,14,14,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,4,1,1,3,"$12,013.00",2,"$3,000.00",2,48,1,2,1,1125,45,37,96,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32434094,43751877,Masami,within an hour,100%,99%,Shibuya District,14,14,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,6,1,2,4,"$14,051.00",3,"$3,000.00",2,30,1,2,1,1125,32,24,98,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32435006,143235370,Nobu,within an hour,100%,100%,,8,8,Shibuya,Shibuya Ku,Apartment,Entire home/apt,1,1.5,1,1,"$7,186.00",1,$0.00,30,120,1,30,120,120,3,3,100,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32445470,240222541,Sky,within an hour,100%,100%,Sumida District,3,3,Katsushika District,Katsushika Ku,House,Entire home/apt,9,1,3,7,"$20,001.00",7,"$1,000.00",1,19,1,1,1125,1125,16,12,88,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32446794,215606612,Hayato,within an hour,100%,100%,Toshima District,61,61,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,6,1,1,3,"$25,028.00",3,"$1,500.00",1,365,1,1,365,365,56,42,91,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32449463,243774055,Matsuri,within an hour,100%,100%,Asakusa/Ueno,7,7,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,5,1,1,5,"$99,967.00",1,$0.00,2,1125,2,30,1125,1125,32,21,94,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32450637,243779270,Seira,within an hour,100%,100%,Shinagawa District,5,5,,Shinagawa Ku,Apartment,Entire home/apt,5,1,1,3,"$12,514.00",2,"$4,500.00",1,20,1,1,20,20,52,43,96,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32451250,243774055,Matsuri,within an hour,100%,100%,Asakusa/Ueno,7,7,Taito District,Taito Ku,Apartment,Entire home/apt,8,1,2,4,"$99,967.00",1,$0.00,2,1125,1,30,1125,1125,49,33,94,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32451834,243774055,Matsuri,within an hour,100%,100%,Asakusa/Ueno,7,7,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,3,1,1,2,"$99,967.00",1,$0.00,2,1125,1,30,1125,1125,32,25,90,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452036,243774055,Matsuri,within an hour,100%,100%,Asakusa/Ueno,7,7,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,3,1,1,2,"$99,967.00",1,$0.00,2,1125,2,30,1125,1125,30,25,96,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452114,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,027.00",4,"$3,000.00",1,365,1,1,365,365,9,9,96,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452262,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,3,"$12,013.00",2,"$3,000.00",2,30,2,2,30,30,22,21,97,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452459,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,6,1,2,3,"$21,023.00",4,"$2,500.00",2,30,2,2,30,30,19,17,99,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452551,243774055,Matsuri,within an hour,100%,100%,Asakusa/Ueno,7,7,Taito District,Taito Ku,Apartment,Entire home/apt,5,1,1,2,"$99,967.00",1,$570.00,2,1125,2,30,1125,1125,32,24,88,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452581,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$12,013.00",2,"$3,000.00",2,30,2,2,30,30,22,17,97,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452668,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,3,1,1,2,"$12,013.00",2,"$3,000.00",2,30,2,2,30,30,34,32,99,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452716,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,2,"$900,027.00",4,"$3,000.00",1,365,1,1,365,365,14,11,97,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452769,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,6,1,2,3,"$27,030.00",4,"$2,500.00",2,30,2,2,30,30,3,3,100,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32452927,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shinjuku Ku,Apartment,Entire home/apt,2,1,1,1,"$12,013.00",2,$0.00,2,30,2,2,1125,1125,27,25,99,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453013,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,6,5,93,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453057,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shibuya Ku,Condominium,Private room,2,1,1,1,"$11,048.00",2,$0.00,2,30,2,2,30,30,7,5,94,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453126,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,7,7,100,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453228,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,11,11,96,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453232,50251074,Jun,within a few hours,100%,100%,Shibuya District,28,28,Shibuya District,Shibuya Ku,Condominium,Private room,2,1,1,1,"$15,017.00",2,$0.00,2,30,2,2,30,30,2,2,90,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453293,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,15,14,99,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453357,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Hotel room,7,1,2,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,29,22,97,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453417,229186078,Rui,within an hour,90%,100%,Ikebukuro,11,11,Chiyoda District,Chiyoda Ku,Boutique hotel,Private room,6,1,1,1,"$900,047.00",4,"$3,000.00",1,365,1,1,365,365,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453463,243808175,Takeko,within an hour,100%,100%,Asakusa/Ueno,4,4,Taito District,Taito Ku,Apartment,Entire home/apt,8,1,1,4,"$99,967.00",1,$0.00,2,1125,1,30,1125,1125,42,27,91,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32453597,243779270,Seira,within an hour,100%,100%,Shinagawa District,5,5,,Shinagawa Ku,Apartment,Entire home/apt,3,1,1,1,"$11,551.00",2,"$4,500.00",1,20,1,1,20,20,49,41,98,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32454774,243808175,Takeko,within an hour,100%,100%,Asakusa/Ueno,4,4,Taito District,Taito Ku,Apartment,Entire home/apt,6,1,1,3,"$99,967.00",1,$0.00,2,1125,2,30,1125,1125,31,20,92,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32455384,243808175,Takeko,within an hour,100%,100%,Asakusa/Ueno,4,4,Taito District,Taito Ku,Apartment,Entire home/apt,7,1,2,4,"$99,967.00",1,$0.00,2,1125,2,30,1125,1125,33,26,93,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32455966,243808175,Takeko,within an hour,100%,100%,Asakusa/Ueno,4,4,Asakusa/Ueno,Taito Ku,Apartment,Entire home/apt,9,1,3,5,"$99,967.00",1,$0.00,2,1125,1,30,1125,1125,38,25,91,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32456280,242899459,Wisteria,within an hour,100%,100%,Nakano District,4,4,Nakano District,Nakano Ku,Apartment,Entire home/apt,3,1,1,3,"$99,967.00",2,"$2,000.00",1,50,1,4,50,50,21,21,95,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32456481,147014594,Eternal,within an hour,100%,100%,Shibuya District,11,11,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,5,1,1,3,"$12,013.00",3,"$1,500.00",1,1125,1,1,1125,1125,26,22,78,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32456744,242899459,Wisteria,within an hour,100%,100%,Nakano District,4,4,Nakano District,Nakano Ku,Apartment,Entire home/apt,5,1,2,1,"$99,967.00",2,"$2,500.00",1,50,1,4,50,50,30,27,95,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32458436,49676840,Akira&Yasuko,within a few hours,100%,100%,Shinjuku,5,5,Shinjuku,Shinjuku Ku,Aparthotel,Hotel room,2,1,1,2,"$14,051.00",1,$0.00,1,48,1,1,48,48,4,4,100,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32459464,49676840,Akira&Yasuko,within a few hours,100%,100%,Shinjuku,5,5,Shinjuku District,Shinjuku Ku,Aparthotel,Hotel room,2,1,1,2,"$12,013.00",1,$0.00,1,1125,1,1,1125,1125,7,6,100,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
